"type","name","content","ttl","disabled","zone"
"ns","visana-finanz.ch","dns1.ixcloud.ch","14400","False","visana-finanz.ch"
"ns","visana-plus.ch","a16-64.akam.net","14400","False","visana-plus.ch"
"ns","visana-plus.ch","a14-64.akam.net","14400","False","visana-plus.ch"
"ns","visana-plus.ch","a13-66.akam.net","14400","False","visana-plus.ch"
"ns","visana-plus.ch","a1-113.akam.net","14400","False","visana-plus.ch"
"ns","visana-plus.ch","dns2.ixcloud.ch","14400","False","visana-plus.ch"
"ns","visana-plus.ch","dns1.ixcloud.ch","14400","False","visana-plus.ch"
"ns","visana-services.com","a16-64.akam.net","14400","False","visana-services.com"
"ns","visana-services.com","a14-64.akam.net","14400","False","visana-services.com"
"ns","visana-services.com","a13-66.akam.net","14400","False","visana-services.com"
"ns","visana-services.com","a1-113.akam.net","14400","False","visana-services.com"
"ns","visana-services.com","dns2.ixcloud.ch","14400","False","visana-services.com"
"ns","visana-services.com","dns1.ixcloud.ch","14400","False","visana-services.com"
"ns","visana-versicherung.ch","a16-64.akam.net","14400","False","visana-versicherung.ch"
"ns","visana-versicherung.ch","a14-64.akam.net","14400","False","visana-versicherung.ch"
"ns","visana-versicherung.ch","a13-66.akam.net","14400","False","visana-versicherung.ch"
"ns","visana-versicherung.ch","a1-113.akam.net","14400","False","visana-versicherung.ch"
"ns","visana-versicherung.ch","dns2.ixcloud.ch","14400","False","visana-versicherung.ch"
"ns","visana-versicherung.ch","dns1.ixcloud.ch","14400","False","visana-versicherung.ch"
"ns","visana-versicherungen.ch","a16-64.akam.net","14400","False","visana-versicherungen.ch"
"ns","visana-versicherungen.ch","a14-64.akam.net","14400","False","visana-versicherungen.ch"
"ns","visana-versicherungen.ch","a13-66.akam.net","14400","False","visana-versicherungen.ch"
"ns","visana-versicherungen.ch","a1-113.akam.net","14400","False","visana-versicherungen.ch"
"ns","visana-versicherungen.ch","dns2.ixcloud.ch","14400","False","visana-versicherungen.ch"
"ns","visana-versicherungen.ch","dns1.ixcloud.ch","14400","False","visana-versicherungen.ch"
"ns","visana.ch","a16-64.akam.net","14400","False","visana.ch"
"ns","visana.ch","a14-64.akam.net","14400","False","visana.ch"
"ns","visana.ch","a13-66.akam.net","14400","False","visana.ch"
"ns","visana.ch","a1-113.akam.net","14400","False","visana.ch"
"ns","visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","abna-service.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","abna-service.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","abna-www.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","abna-www.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","aladin.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","aladin.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","assicurazioni.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","assicurazioni.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","assurances.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","assurances.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","avb.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","avb.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","brand-hub.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","brand-hub.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","bsi.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","bsi.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","campaign.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","campaign.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","campaigns.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","campaigns.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","cinema.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","cinema.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","collect.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","collect.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","curaxprod.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","curaxprod.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","curaxtest.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","curaxtest.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","dashboard.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","dashboard.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","dashboard-test.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","dashboard-test.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","dashboard-uat.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","dashboard-uat.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","directa.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","directa.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","doora2.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","doora2.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","entry-abna.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","entry-abna.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","entw-service.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","entw-service.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","feedback.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","feedback.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","fit.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","fit.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","info.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","info.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","intg-my.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","intg-my.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","job.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","job.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","jobs.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","jobs.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","learning.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","learning.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","liegenschaftsverwaltung.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","liegenschaftsverwaltung.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","mailsecgw-exo.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","mailsecgw-exo.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","medidoc.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","medidoc.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","medidoctest.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","medidoctest.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","mft.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","mft.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","mobile.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","mobile.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","nonprod-app.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","nonprod-app.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","nonprod-dap.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","nonprod-dap.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","nonprod-entry.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","nonprod-entry.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","nonprod-mft.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","nonprod-mft.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","nonprod-my.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","nonprod-my.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","nonprod-receiver.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","nonprod-receiver.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","phishingdashboard.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","phishingdashboard.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","referral.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","referral.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","retop.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","retop.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","service.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","service.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","service-cus01.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","service-cus01.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","service-cus02.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","service-cus02.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","service-dev01.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","service-dev01.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","service-int01.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","service-int01.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","service-int05.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","service-int05.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","shop.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","shop.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","sponsoring.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","sponsoring.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","sprint.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","sprint.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","survey.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","survey.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","test.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","test.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","test-my.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","test-my.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","uk.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","uk.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","versicherungen.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","versicherungen.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","vss-hybrid.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","vss-hybrid.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","vss-hybrid05.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","vss-hybrid05.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","vss-hybrid06.visana.ch","dns2.ixcloud.ch","14400","False","visana.ch"
"ns","vss-hybrid06.visana.ch","dns1.ixcloud.ch","14400","False","visana.ch"
"ns","visana.com","a16-64.akam.net","14400","False","visana.com"
"ns","visana.com","a14-64.akam.net","14400","False","visana.com"
"ns","visana.com","a13-66.akam.net","14400","False","visana.com"
"ns","visana.com","a1-113.akam.net","14400","False","visana.com"
"ns","visana.com","dns2.ixcloud.ch","14400","False","visana.com"
"ns","visana.com","dns1.ixcloud.ch","14400","False","visana.com"
"ns","visana.eu","a16-64.akam.net","14400","False","visana.eu"
"ns","visana.eu","a14-64.akam.net","14400","False","visana.eu"
"ns","visana.eu","a13-66.akam.net","14400","False","visana.eu"
"ns","visana.eu","a1-113.akam.net","14400","False","visana.eu"
"ns","visana.eu","dns2.ixcloud.ch","14400","False","visana.eu"
"ns","visana.eu","dns1.ixcloud.ch","14400","False","visana.eu"
"ns","visanaclub.ch","a16-64.akam.net","14400","False","visanaclub.ch"
"ns","visanaclub.ch","a14-64.akam.net","14400","False","visanaclub.ch"
"ns","visanaclub.ch","a13-66.akam.net","14400","False","visanaclub.ch"
"ns","visanaclub.ch","a1-113.akam.net","14400","False","visanaclub.ch"
"ns","visanaclub.ch","dns2.ixcloud.ch","14400","False","visanaclub.ch"
"ns","visanaclub.ch","dns1.ixcloud.ch","14400","False","visanaclub.ch"
"ns","visanaplus.ch","a16-64.akam.net","14400","False","visanaplus.ch"
"ns","visanaplus.ch","a14-64.akam.net","14400","False","visanaplus.ch"
"ns","visanaplus.ch","a13-66.akam.net","14400","False","visanaplus.ch"
"ns","visanaplus.ch","a1-113.akam.net","14400","False","visanaplus.ch"
"ns","visanaplus.ch","dns2.ixcloud.ch","14400","False","visanaplus.ch"
"ns","visanaplus.ch","dns1.ixcloud.ch","14400","False","visanaplus.ch"
"ns","visanatest.ch","a16-64.akam.net","14400","False","visanatest.ch"
"ns","visanatest.ch","a14-64.akam.net","14400","False","visanatest.ch"
"ns","visanatest.ch","a13-66.akam.net","14400","False","visanatest.ch"
"ns","visanatest.ch","a1-113.akam.net","14400","False","visanatest.ch"
"ns","visanatest.ch","dns2.ixcloud.ch","14400","False","visanatest.ch"
"ns","visanatest.ch","dns1.ixcloud.ch","14400","False","visanatest.ch"
"ns","viva-care.ch","a16-64.akam.net","14400","False","viva-care.ch"
"ns","viva-care.ch","a14-64.akam.net","14400","False","viva-care.ch"
"ns","viva-care.ch","a13-66.akam.net","14400","False","viva-care.ch"
"ns","viva-care.ch","a1-113.akam.net","14400","False","viva-care.ch"
"ns","viva-care.ch","dns2.ixcloud.ch","14400","False","viva-care.ch"
"ns","viva-care.ch","dns1.ixcloud.ch","14400","False","viva-care.ch"
"ns","vivacare.ch","a16-64.akam.net","14400","False","vivacare.ch"
"ns","vivacare.ch","a14-64.akam.net","14400","False","vivacare.ch"
"ns","vivacare.ch","a13-66.akam.net","14400","False","vivacare.ch"
"ns","vivacare.ch","a1-113.akam.net","14400","False","vivacare.ch"
"ns","vivacare.ch","dns2.ixcloud.ch","14400","False","vivacare.ch"
"ns","vivacare.ch","dns1.ixcloud.ch","14400","False","vivacare.ch"
"ns","vorsorge-konto.ch","a16-64.akam.net","14400","False","vorsorge-konto.ch"
"ns","vorsorge-konto.ch","a14-64.akam.net","14400","False","vorsorge-konto.ch"
"ns","vorsorge-konto.ch","a13-66.akam.net","14400","False","vorsorge-konto.ch"
"ns","vorsorge-konto.ch","a1-113.akam.net","14400","False","vorsorge-konto.ch"
"ns","vorsorge-konto.ch","dns2.ixcloud.ch","14400","False","vorsorge-konto.ch"
"ns","vorsorge-konto.ch","dns1.ixcloud.ch","14400","False","vorsorge-konto.ch"
"ns","vsrb.ch","a16-64.akam.net","14400","False","vsrb.ch"
"ns","vsrb.ch","a14-64.akam.net","14400","False","vsrb.ch"
"ns","vsrb.ch","a13-66.akam.net","14400","False","vsrb.ch"
"ns","vsrb.ch","a1-113.akam.net","14400","False","vsrb.ch"
"ns","vsrb.ch","dns2.ixcloud.ch","14400","False","vsrb.ch"
"ns","vsrb.ch","dns1.ixcloud.ch","14400","False","vsrb.ch"
"ns","wwwvisana.ch","a16-64.akam.net","14400","False","wwwvisana.ch"
"ns","wwwvisana.ch","a14-64.akam.net","14400","False","wwwvisana.ch"
"ns","wwwvisana.ch","a13-66.akam.net","14400","False","wwwvisana.ch"
"ns","wwwvisana.ch","a1-113.akam.net","14400","False","wwwvisana.ch"
"ns","wwwvisana.ch","dns2.ixcloud.ch","14400","False","wwwvisana.ch"
"ns","wwwvisana.ch","dns1.ixcloud.ch","14400","False","wwwvisana.ch"
"ns","zukunftistjetzt.ch","a14-64.akam.net","14400","False","zukunftistjetzt.ch"
"ns","zukunftistjetzt.ch","a13-66.akam.net","14400","False","zukunftistjetzt.ch"
"ns","zukunftistjetzt.ch","a1-113.akam.net","14400","False","zukunftistjetzt.ch"
"ns","zukunftistjetzt.ch","dns2.ixcloud.ch","14400","False","zukunftistjetzt.ch"
"ns","zukunftistjetzt.ch","dns1.ixcloud.ch","14400","False","zukunftistjetzt.ch"
